timestamp,good_parts,bad_parts,fault
5201.80261232015,1,0,
5206.87132255527,1,0,
5211.71578779996,1,0,
5216.68572802857,0,1,
5222.3134800426,1,0,
5225.69282518208,1,0,
5229.96128346157,1,0,
5235.43015759859,1,0,
5238.71683086324,1,0,
5244.12658969864,1,0,
5248.00399283329,1,0,
5253.49612823808,1,0,
5257.33539871127,1,0,
5260.90661065,1,0,
5266.39249381415,1,0,
5268.9501684731,1,0,
5275.06618128541,1,0,
5279.02292978634,1,0,
5284.61630660492,1,0,
5290.84339616324,1,0,
5294.47953442739,0,1,
5298.19396887123,1,0,
5304.87190321216,1,0,
5308.81930908315,0,1,
5312.76283587253,1,0,
5317.01363186711,1,0,
5322.12886906503,1,0,
5328.66143261051,1,0,
5334.44318190721,0,1,
5338.74748214017,1,0,
5344.9873145098,1,0,
5350.99441795358,1,0,
5354.65211848426,1,0,
5359.13583944841,1,0,
5362.68220551935,1,0,
5366.77824425567,1,0,
5370.07047454012,0,1,
5374.05622102315,0,1,
5379.64351431105,1,0,
5384.06154855135,1,0,
5389.46622371574,1,0,
5393.42381848782,1,0,
5398.7946160864,1,0,
5404.22422101453,1,0,
5408.81191364489,1,0,
5413.17510114925,1,0,
5416.3102634153,0,1,
5419.9352903764,1,0,
5425.22200669009,1,0,
5430.73059935969,1,0,
5434.637147872,1,0,
5438.88373428151,1,0,
5443.68649023348,1,0,
5448.37874107123,1,0,
5453.18741748773,0,1,
5458.49673930686,1,0,
5462.72706841496,1,0,
5467.13001789904,1,0,
5471.52602573927,1,0,
5476.647664814,1,0,
5483.65981678027,1,0,
5488.42759253179,1,0,
5493.01163726876,1,0,
5497.90366046214,1,0,
5501.9076627392,1,0,
5506.46934626462,1,0,
5511.64766055878,1,0,
5515.4962780116,1,0,
5519.86699805821,1,0,
5523.87850462011,1,0,
5528.21877683073,1,0,
5532.62501843878,1,0,
5537.21266388707,1,0,
5542.65194061221,1,0,
5547.83337494882,1,0,
5551.8856594922,1,0,
5557.75760830314,1,0,
5563.27045466539,1,0,
5567.69736600678,1,0,
5573.48565308652,1,0,
5577.31954376451,1,0,
5580.89554085461,1,0,
5585.3900207511,1,0,
5591.39347465166,1,0,
5595.24427362162,1,0,
5599.52469509918,1,0,
5604.59145418431,1,0,
5609.41404120148,1,0,
5613.97996411371,1,0,
5618.50234546723,1,0,
5623.68124241081,1,0,
5627.74305732527,1,0,
5631.69287171728,0,1,
5635.96236437254,1,0,
5640.54378871365,1,0,
5643.86849775227,1,0,
5648.80467154041,1,0,
5652.4919454183,1,0,
5657.88691911957,1,0,
5663.80365684868,1,0,
5669.69085892549,1,0,
5673.60787799508,1,0,
5679.0543040276,0,1,
5684.59565400511,1,0,
5689.67094328546,1,0,
5693.22830529719,1,0,
5697.53772993797,1,0,
5701.89672703778,1,0,
5705.63083247741,0,1,
5710.5522278031,1,0,
5716.52275722755,1,0,
5722.26946477245,1,0,
5727.23680433129,1,0,
5732.71166311931,1,0,
5737.47823750255,1,0,
5741.24524803725,1,0,
5744.70999897932,1,0,
5750.02197968825,1,0,
5755.52881681317,1,0,
5760.45429240059,1,0,
5764.06793431005,1,0,
5769.2859750485,1,0,
5774.39754552451,1,0,
5777.85475859341,1,0,
5782.95963763856,1,0,
5787.25764255243,1,0,
5793.03862195292,1,0,
5797.67228768068,1,0,
5802.60878491665,1,0,
5808.37933416583,1,0,
5812.60260080691,1,0,
5818.66541664525,1,0,
5824.01884621389,1,0,
5830.1044012613,1,0,
5835.70549153833,1,0,
5839.84354846446,1,0,
5843.86983618485,0,1,
5849.19412038438,1,0,
5854.63364186441,1,0,
5859.74591035725,1,0,
5863.9051297686,1,0,
5868.56936644132,1,0,
5873.8734353755,1,0,
5877.96368355288,1,0,
5883.23172472031,0,1,
5887.92666593501,1,0,
5892.89447235664,1,0,
5898.9259512084,1,0,
5901.80785699956,1,0,
5906.88117115552,0,1,
5912.98083408293,1,0,
5919.17613907339,1,0,
5923.32957493548,1,0,
5927.45352735261,1,0,
5932.41975747903,1,0,
5937.05159671878,1,0,
5941.51609486059,1,0,
5945.58890651771,1,0,
5950.01703340322,1,0,
5956.13447353484,1,0,
